time,x_m,y_m,z_m
0.7462,0.8766,0.1022,0.7814
0.7778,0.8817,0.0963,0.8033
0.8113,0.8832,0.0883,0.8267
0.8463,0.8838,0.0807,0.8484
0.8799,0.8839,0.0748,0.8659
0.9111,0.8832,0.0686,0.8827
0.9450,0.8830,0.0634,0.8969
0.9790,0.8828,0.0596,0.9081
1.0117,0.8822,0.0557,0.9185
1.0446,0.8818,0.0521,0.9283
1.0779,0.8810,0.0493,0.9366
1.1117,0.8807,0.0467,0.9437
1.1455,0.8801,0.0447,0.9497
1.1779,0.8796,0.0427,0.9557
1.2119,0.8792,0.0414,0.9599
1.2448,0.8788,0.0402,0.9635
1.2784,0.8785,0.0389,0.9675
1.3128,0.8786,0.0381,0.9690
1.3457,0.8787,0.0372,0.9712
1.3782,0.8788,0.0367,0.9722
1.4114,0.8785,0.0362,0.9739
1.4447,0.8786,0.0358,0.9744
1.4800,0.8783,0.0355,0.9758
1.5128,0.8780,0.0352,0.9770
1.5343,0.8778,0.0356,0.9780
1.5513,0.8777,0.0360,0.9789
1.5783,0.8775,0.0363,0.9796
1.6120,0.8774,0.0366,0.9802
1.6453,0.8773,0.0368,0.9808
1.6787,0.8772,0.0370,0.9812
1.7127,0.8771,0.0371,0.9816
1.7444,0.8774,0.0371,0.9819
1.7780,0.8773,0.0372,0.9822
1.8120,0.8772,0.0373,0.9824
1.8451,0.8775,0.0372,0.9826
1.8782,0.8778,0.0372,0.9828
1.9123,0.8776,0.0373,0.9829
1.9449,0.8771,0.0371,0.9840
1.9800,0.8770,0.0369,0.9849
2.0127,0.8770,0.0371,0.9847
2.0465,0.8765,0.0369,0.9855
2.0789,0.8762,0.0368,0.9861
2.1118,0.8759,0.0367,0.9867
2.1465,0.8760,0.0369,0.9863
2.1786,0.8761,0.0370,0.9859
2.2125,0.8762,0.0373,0.9846
2.2473,0.8751,0.0368,0.9863
2.2803,0.8706,0.0421,0.9726
2.3125,0.8631,0.0499,0.9501
2.3786,0.8783,0.0432,0.9661
2.4132,0.8825,0.0373,0.9823
2.4453,0.8721,0.0439,0.9632
2.5452,0.8853,0.0415,0.9701
2.5783,0.8855,0.0391,0.9785
2.6130,0.8850,0.0377,0.9830
2.6477,0.8833,0.0375,0.9840
2.6789,0.8823,0.0375,0.9840
2.7126,0.8811,0.0373,0.9849
2.7472,0.8801,0.0371,0.9856
2.7790,0.8796,0.0373,0.9853
2.8126,0.8787,0.0371,0.9860
2.8455,0.8784,0.0372,0.9857
2.8793,0.8782,0.0373,0.9854
2.9134,0.8779,0.0374,0.9851
2.9457,0.8777,0.0376,0.9840
2.9792,0.8780,0.0375,0.9840
3.0135,0.8782,0.0374,0.9839
3.0462,0.8779,0.0375,0.9839
3.0800,0.8781,0.0374,0.9839
3.1139,0.8783,0.0373,0.9839
3.1471,0.8784,0.0372,0.9839
3.1796,0.8782,0.0373,0.9838
3.2128,0.8779,0.0371,0.9847
3.2477,0.8777,0.0372,0.9846
3.2791,0.8776,0.0374,0.9845
3.3136,0.8774,0.0375,0.9844
3.3455,0.8773,0.0372,0.9852
3.3802,0.8772,0.0374,0.9850
3.4134,0.8771,0.0375,0.9848
3.4462,0.8771,0.0376,0.9846
3.4791,0.8770,0.0376,0.9845
3.5140,0.8770,0.0377,0.9844
3.5474,0.8769,0.0377,0.9843
3.5796,0.8769,0.0375,0.9851
3.6130,0.8769,0.0376,0.9849
3.6454,0.8768,0.0376,0.9847
3.6798,0.8768,0.0377,0.9846
3.7130,0.8764,0.0377,0.9845
3.7482,0.8764,0.0378,0.9844
3.7817,0.8765,0.0378,0.9843
3.8129,0.8765,0.0379,0.9842
3.8466,0.8765,0.0379,0.9841
3.8801,0.8765,0.0379,0.9841
3.9138,0.8766,0.0379,0.9840
3.9472,0.8762,0.0376,0.9849
3.9796,0.8763,0.0378,0.9838
4.0137,0.8763,0.0380,0.9829
4.0463,0.8764,0.0380,0.9830
4.0800,0.8764,0.0380,0.9831
4.1133,0.8761,0.0380,0.9832
4.1463,0.8762,0.0380,0.9833
4.1797,0.8762,0.0380,0.9834
4.2132,0.8763,0.0380,0.9834
4.2470,0.8760,0.0377,0.9844
4.2803,0.8761,0.0378,0.9843
4.3131,0.8762,0.0378,0.9842
4.3468,0.8762,0.0378,0.9841
4.3804,0.8759,0.0379,0.9841
4.4135,0.8760,0.0379,0.9840
4.4470,0.8761,0.0380,0.9831
4.4802,0.8762,0.0380,0.9832
4.5134,0.8763,0.0380,0.9832
4.5468,0.8763,0.0380,0.9833
4.5800,0.8764,0.0380,0.9834
4.6144,0.8764,0.0380,0.9834
4.6466,0.8765,0.0380,0.9835
4.6805,0.8765,0.0380,0.9835
4.7138,0.8765,0.0380,0.9836
4.7466,0.8765,0.0381,0.9827
4.7804,0.8762,0.0378,0.9837
4.8137,0.8766,0.0380,0.9828
4.8471,0.8763,0.0377,0.9839
4.8802,0.8763,0.0378,0.9829
4.9137,0.8764,0.0379,0.9831
4.9480,0.8768,0.0380,0.9822
4.9808,0.8768,0.0381,0.9815
5.0135,0.8768,0.0381,0.9819
5.0485,0.8767,0.0382,0.9812
5.0807,0.8767,0.0383,0.9807
5.1141,0.8767,0.0384,0.9802
5.1471,0.8767,0.0383,0.9807
5.1809,0.8767,0.0384,0.9803
5.2138,0.8767,0.0383,0.9808
5.2475,0.8767,0.0383,0.9812
5.2812,0.8767,0.0383,0.9816
5.3141,0.8767,0.0382,0.9819
5.3478,0.8763,0.0379,0.9831
5.3808,0.8764,0.0379,0.9832
5.4135,0.8764,0.0379,0.9833
5.4476,0.8761,0.0379,0.9834
5.4811,0.8762,0.0380,0.9834
5.5140,0.8762,0.0380,0.9835
5.5478,0.8763,0.0380,0.9835
5.5810,0.8760,0.0384,0.9845
5.6303,0.8761,0.0388,0.9844
5.6479,0.8758,0.0368,0.9852
5.6813,0.8759,0.0360,0.9850
5.7145,0.8760,0.0354,0.9848
5.7478,0.8761,0.0365,0.9846
5.7814,0.8762,0.0366,0.9845
5.8154,0.8763,0.0361,0.9844
5.8477,0.8763,0.0364,0.9843
5.8810,0.8768,0.0363,0.9833
5.9142,0.8764,0.0362,0.9843
5.9478,0.8764,0.0360,0.9842
5.9808,0.8765,0.0360,0.9832
6.0142,0.8765,0.0363,0.9833
6.0475,0.8761,0.0367,0.9843
6.0813,0.8762,0.0362,0.9842
6.1161,0.8763,0.0358,0.9841
6.1479,0.8763,0.0350,0.9841
6.1814,0.8764,0.0344,0.9831
6.2149,0.8764,0.0340,0.9832
6.2476,0.8765,0.0351,0.9833
6.2811,0.8765,0.0353,0.9833
6.3161,0.8765,0.0367,0.9834
6.3481,0.8765,0.0362,0.9835
6.3815,0.8762,0.0364,0.9844
6.4152,0.8763,0.0357,0.9843
6.4502,0.8759,0.0373,0.9842
6.4823,0.8760,0.0377,0.9842
6.5147,0.8761,0.0380,0.9841
6.5488,0.8762,0.0369,0.9840
6.5835,0.8763,0.0356,0.9840
6.6160,0.8760,0.0344,0.9840
6.6498,0.8761,0.0342,0.9839
6.6827,0.8762,0.0346,0.9839
6.7146,0.8762,0.0349,0.9839
6.7488,0.8763,0.0333,0.9839
6.7822,0.8764,0.0333,0.9838
6.8173,0.8764,0.0329,0.9838
6.8494,0.8761,0.0337,0.9838
6.8819,0.8762,0.0341,0.9838
6.9156,0.8758,0.0361,0.9838
6.9481,0.8760,0.0369,0.9838
6.9829,0.8761,0.0364,0.9838
7.0160,0.8758,0.0354,0.9847
7.0490,0.8755,0.0356,0.9845
7.0810,0.8757,0.0351,0.9835
7.1149,0.8758,0.0363,0.9826
7.1514,0.8760,0.0366,0.9828
7.1822,0.8761,0.0361,0.9829
7.2147,0.8762,0.0362,0.9830
7.2488,0.8762,0.0360,0.9832
7.2835,0.8763,0.0356,0.9832
7.3153,0.8764,0.0349,0.9833
7.3487,0.8760,0.0342,0.9852
7.3821,0.8761,0.0356,0.9841
7.4152,0.8762,0.0355,0.9840
7.4485,0.8763,0.0369,0.9831
7.4821,0.8763,0.0364,0.9832
7.5159,0.8760,0.0371,0.9832
7.5488,0.8757,0.0363,0.9842
7.5819,0.8759,0.0361,0.9842
7.6157,0.8760,0.0364,0.9841
7.6489,0.8761,0.0357,0.9840
7.6821,0.8762,0.0358,0.9840
7.7156,0.8762,0.0352,0.9840
7.7489,0.8759,0.0365,0.9849
7.7822,0.8757,0.0366,0.9847
7.8174,0.8758,0.0361,0.9845
7.8494,0.8759,0.0359,0.9844
7.8829,0.8760,0.0346,0.9843
7.9158,0.8761,0.0343,0.9833
7.9499,0.8762,0.0349,0.9834
7.9843,0.8763,0.0351,0.9834
8.0162,0.8760,0.0342,0.9835
8.0498,0.8757,0.0350,0.9835
8.0842,0.8758,0.0348,0.9835
8.1171,0.8756,0.0343,0.9845
8.1501,0.8757,0.0342,0.9835
8.1857,0.8755,0.0345,0.9844
8.2174,0.8757,0.0349,0.9834
8.2501,0.8758,0.0347,0.9834
8.2871,0.8756,0.0340,0.9835
8.3193,0.8757,0.0354,0.9835
8.3529,0.8759,0.0358,0.9836
8.3837,0.8760,0.0369,0.9836
8.4172,0.8761,0.0368,0.9836
8.4489,0.8762,0.0359,0.9836
8.4832,0.8763,0.0355,0.9836
8.5160,0.8759,0.0346,0.9846
8.5526,0.8760,0.0337,0.9845
8.5839,0.8761,0.0339,0.9843
8.6175,0.8762,0.0336,0.9843
8.6519,0.8763,0.0328,0.9842
8.6861,0.8760,0.0324,0.9850
8.7171,0.8761,0.0330,0.9848
8.7504,0.8758,0.0323,0.9856
8.7838,0.8759,0.0339,0.9853
8.8179,0.8756,0.0347,0.9860
8.8515,0.8758,0.0342,0.9857
8.8825,0.8759,0.0348,0.9854
8.9190,0.8760,0.0344,0.9851
8.9517,0.8761,0.0338,0.9840
8.9832,0.8762,0.0342,0.9840
9.0183,0.8763,0.0348,0.9839
9.0497,0.8763,0.0351,0.9839
9.0829,0.8764,0.0352,0.9829
9.1165,0.8764,0.0368,0.9831
9.1517,0.8765,0.0366,0.9822
9.1819,0.8765,0.0367,0.9815
9.2157,0.8765,0.0357,0.9819
9.2503,0.8765,0.0359,0.9812
9.2832,0.8766,0.0365,0.9816
9.3164,0.8766,0.0353,0.9819
9.3499,0.8766,0.0355,0.9822
9.3831,0.8766,0.0360,0.9815
9.4166,0.8766,0.0356,0.9818
9.4495,0.8766,0.0355,0.9821
9.4832,0.8766,0.0348,0.9824
9.5166,0.8766,0.0354,0.9816
9.5501,0.8766,0.0365,0.9820
9.5831,0.8763,0.0365,0.9822
9.6167,0.8756,0.0352,0.9852
9.6499,0.8757,0.0359,0.9841
9.6837,0.8759,0.0362,0.9840
9.7164,0.8760,0.0363,0.9840
9.7502,0.8761,0.0364,0.9839
9.7833,0.8762,0.0352,0.9839
9.8165,0.8759,0.0361,0.9848
9.8505,0.8760,0.0363,0.9846
9.8835,0.8761,0.0364,0.9845
9.9191,0.8762,0.0371,0.9844
9.9504,0.8763,0.0367,0.9852
9.9840,0.8763,0.0372,0.9850
10.0170,0.8764,0.0367,0.9848
10.0503,0.8764,0.0357,0.9847
10.0837,0.8765,0.0351,0.9845
10.1172,0.8765,0.0351,0.9844
10.1508,0.8765,0.0353,0.9843
10.1835,0.8765,0.0351,0.9842
10.2171,0.8766,0.0346,0.9841
10.2503,0.8766,0.0355,0.9850
10.2845,0.8766,0.0348,0.9839
10.3173,0.8762,0.0348,0.9848
10.3506,0.8763,0.0344,0.9837
10.3841,0.8763,0.0343,0.9828
10.4174,0.8764,0.0343,0.9820
10.4505,0.8764,0.0351,0.9813
10.4845,0.8765,0.0354,0.9808
10.5177,0.8761,0.0351,0.9812
10.5505,0.8762,0.0359,0.9807
10.5839,0.8763,0.0360,0.9811
10.6172,0.8763,0.0354,0.9815
10.6505,0.8764,0.0360,0.9819
10.7356,0.8764,0.0366,0.9821
10.7528,0.8761,0.0359,0.9824
10.9021,0.8762,0.0353,0.9826
10.9187,0.8762,0.0365,0.9818
10.9509,0.8759,0.0362,0.9830
10.9841,0.8760,0.0358,0.9831
11.2509,0.8757,0.0355,0.9832
11.2739,0.8759,0.0352,0.9833
11.2924,0.8756,0.0348,0.9843
11.3177,0.8758,0.0346,0.9842
11.3510,0.8759,0.0345,0.9841
11.3859,0.8760,0.0343,0.9841
11.4176,0.8761,0.0342,0.9831
11.4513,0.8762,0.0341,0.9832
11.4858,0.8759,0.0339,0.9842
11.5184,0.8760,0.0339,0.9841
11.5515,0.8761,0.0338,0.9841
11.5845,0.8762,0.0338,0.9840
11.6183,0.8759,0.0336,0.9849
11.6516,0.8756,0.0335,0.9856
11.6854,0.8754,0.0335,0.9854
11.7184,0.8756,0.0336,0.9842
11.7520,0.8757,0.0336,0.9841
11.7855,0.8759,0.0336,0.9831
11.8190,0.8760,0.0336,0.9823
11.8526,0.8761,0.0337,0.9816
11.8851,0.8762,0.0336,0.9819
11.9200,0.8763,0.0336,0.9822
11.9548,0.8763,0.0336,0.9824
11.9869,0.8764,0.0336,0.9826
12.0182,0.8764,0.0336,0.9828
12.0523,0.8765,0.0333,0.9839
12.0858,0.8765,0.0334,0.9829
12.1191,0.8765,0.0334,0.9830
12.1514,0.8765,0.0334,0.9831
12.1854,0.8762,0.0334,0.9832
12.2219,0.8762,0.0334,0.9833
12.2525,0.8763,0.0335,0.9834
12.2856,0.8764,0.0335,0.9834
12.3179,0.8760,0.0335,0.9835
12.3538,0.8761,0.0335,0.9835
12.3852,0.8758,0.0335,0.9835
12.4183,0.8760,0.0335,0.9836
12.4523,0.8757,0.0334,0.9845
12.4859,0.8758,0.0334,0.9844
12.5185,0.8756,0.0333,0.9852
12.5524,0.8754,0.0333,0.9859
12.5856,0.8756,0.0333,0.9856
12.6229,0.8757,0.0333,0.9853
12.6542,0.8759,0.0334,0.9851
12.6857,0.8760,0.0334,0.9849
12.7196,0.8761,0.0334,0.9847
12.7519,0.8762,0.0335,0.9836
12.7865,0.8762,0.0335,0.9837
12.8196,0.8759,0.0335,0.9837
12.8524,0.8760,0.0335,0.9837
12.8864,0.8761,0.0335,0.9837
12.9200,0.8762,0.0335,0.9837
12.9522,0.8763,0.0335,0.9837
12.9862,0.8763,0.0335,0.9837
13.0188,0.8764,0.0335,0.9837
13.0531,0.8764,0.0335,0.9837
13.0853,0.8761,0.0335,0.9837
13.1195,0.8762,0.0335,0.9837
13.1523,0.8762,0.0335,0.9837
13.1860,0.8763,0.0335,0.9837
13.2193,0.8760,0.0335,0.9837
13.2529,0.8757,0.0334,0.9847
13.2854,0.8755,0.0330,0.9864
13.3189,0.8756,0.0331,0.9860
13.3525,0.8758,0.0332,0.9847
13.3860,0.8759,0.0333,0.9846
13.4200,0.8760,0.0333,0.9844
13.4530,0.8761,0.0333,0.9843
13.4864,0.8762,0.0334,0.9842
13.5200,0.8755,0.0326,0.9878
13.5529,0.8753,0.0327,0.9881
13.5863,0.8755,0.0328,0.9866
13.6201,0.8757,0.0329,0.9861
13.6526,0.8758,0.0330,0.9858
13.6864,0.8760,0.0331,0.9855
13.7197,0.8761,0.0332,0.9852
13.7535,0.8758,0.0332,0.9850
13.7857,0.8759,0.0333,0.9848
13.8208,0.8760,0.0333,0.9846
13.8525,0.8761,0.0334,0.9845
13.8877,0.8758,0.0333,0.9853
13.9203,0.8756,0.0332,0.9860
13.9530,0.8757,0.0329,0.9866
13.9859,0.8759,0.0327,0.9871
14.0208,0.8760,0.0328,0.9866
14.0533,0.8765,0.0327,0.9862
14.0873,0.8765,0.0325,0.9867
14.1207,0.8765,0.0323,0.9872
14.1530,0.8781,0.0320,0.9867
14.1862,0.8805,0.0318,0.9863
14.2196,0.8842,0.0316,0.9850
14.2533,0.8884,0.0315,0.9839
14.2876,0.8932,0.0314,0.9830
14.3190,0.8983,0.0309,0.9832
14.3533,0.9039,0.0306,0.9833
14.3856,0.9105,0.0304,0.9844
14.4203,0.9183,0.0303,0.9862
14.4535,0.9266,0.0299,0.9878
14.4864,0.9362,0.0269,0.9891
14.5202,0.9470,0.0258,0.9921
14.5528,0.9600,0.0432,0.9956
14.5867,0.9735,0.0555,1.0013
14.6209,0.9883,0.0667,1.0080
14.6546,1.0038,0.0792,1.0146
14.6874,1.0195,0.0905,1.0219
14.7205,1.0349,0.0991,1.0264
14.7538,1.0505,0.1050,1.0303
14.7865,1.0663,0.1102,1.0354
14.8205,1.0823,0.1152,1.0406
14.8533,1.0992,0.1193,1.0379
14.8869,1.1117,0.1228,1.0392
14.9207,1.1240,0.1258,1.0385
14.9531,1.1358,0.1284,1.0397
14.9870,1.1469,0.1303,1.0417
15.0210,1.1573,0.1313,1.0442
15.0543,1.1680,0.1320,1.0437
15.0877,1.1786,0.1326,1.0424
15.1200,1.1879,0.1335,1.0431
15.1550,1.1984,0.1342,1.0401
15.1864,1.2066,0.1351,1.0411
15.2208,1.2157,0.1359,1.0393
15.2548,1.2232,0.1370,1.0405
15.2869,1.2308,0.1375,1.0406
15.3209,1.2380,0.1383,1.0407
15.3543,1.2436,0.1393,1.0417
15.3881,1.2498,0.1395,1.0407
15.4215,1.2568,0.1385,1.0372
15.4544,1.2599,0.1396,1.0396
15.4875,1.2647,0.1397,1.0389
15.5203,1.2689,0.1398,1.0375
15.5541,1.2706,0.1410,1.0398
15.5869,1.2714,0.1424,1.0436
15.6206,1.2727,0.1432,1.0450
15.6550,1.2719,0.1437,1.0489
15.6877,1.2725,0.1439,1.0486
15.7209,1.2724,0.1441,1.0493
15.7535,1.2717,0.1445,1.0525
15.7878,1.2697,0.1440,1.0544
15.8210,1.2686,0.1436,1.0542
15.8539,1.2663,0.1429,1.0558
15.8877,1.2623,0.1414,1.0562
15.9211,1.2581,0.1403,1.0557
15.9549,1.2523,0.1395,1.0562
15.9871,1.2455,0.1398,1.0556
16.0213,1.2375,0.1403,1.0552
16.0550,1.2284,0.1407,1.0548
16.0880,1.2198,0.1413,1.0597
16.1204,1.2094,0.1410,1.0621
16.1546,1.1978,0.1418,1.0650
16.1874,1.1861,0.1438,1.0666
16.2218,1.1730,0.1455,1.0662
16.2545,1.1582,0.1432,1.0631
16.2879,1.1416,0.1405,1.0596
16.3213,1.1234,0.1418,1.0547
16.3540,1.1027,0.1224,1.0470
16.3871,1.0817,0.1075,1.0412
16.4215,1.0608,0.0952,1.0354
16.4543,1.0401,0.0846,1.0305
16.4887,1.0186,0.0755,1.0263
16.5206,0.9973,0.0685,1.0226
16.5551,0.9765,0.0630,1.0195
16.5874,0.9574,0.0586,1.0160
16.6210,0.9400,0.0551,1.0139
16.6540,0.9240,0.0523,1.0121
16.6883,0.9108,0.0501,1.0096
16.7216,0.8996,0.0484,1.0066
16.7550,0.8897,0.0467,1.0059
16.7874,0.8820,0.0454,1.0035
16.8211,0.8751,0.0441,1.0032
16.8546,0.8689,0.0427,1.0039
16.8881,0.8644,0.0415,1.0036
16.9211,0.8617,0.0407,1.0024
16.9596,0.8594,0.0396,1.0024
16.9876,0.8593,0.0386,1.0014
17.0223,0.8615,0.0374,1.0006
17.0590,0.8653,0.0359,1.0008
17.0880,0.8708,0.0338,1.0020
17.1216,0.8804,0.0322,1.0030
17.1551,0.8909,0.0309,1.0038
17.1875,0.9017,0.0307,1.0028
17.2217,0.9147,0.0275,1.0019
17.2545,0.9287,0.0264,1.0030
17.2887,0.9436,0.0224,1.0066
17.3215,0.9603,0.0375,1.0107
17.3551,0.9790,0.0533,1.0159
17.3883,0.9995,0.0682,1.0231
17.4215,1.0174,0.0808,1.0292
17.4548,1.0359,0.0896,1.0344
17.4881,1.0550,0.0974,1.0389
17.5281,1.0732,0.1046,1.0418
17.5559,1.0885,0.1103,1.0425
17.5882,1.1034,0.1156,1.0431
17.6216,1.1183,0.1197,1.0436
17.6550,1.1328,0.1228,1.0441
17.6885,1.1464,0.1248,1.0436
17.7220,1.1598,0.1266,1.0432
17.7556,1.1727,0.1280,1.0429
17.7881,1.1850,0.1295,1.0417
17.8223,1.1973,0.1312,1.0407
17.8586,1.2082,0.1325,1.0390
17.8886,1.2183,0.1333,1.0366
17.9224,1.2277,0.1340,1.0346
17.9553,1.2362,0.1349,1.0347
17.9889,1.2429,0.1354,1.0330
18.0224,1.2477,0.1361,1.0333
18.0561,1.2525,0.1367,1.0327
18.0885,1.2573,0.1365,1.0304
18.1228,1.2608,0.1367,1.0293
18.1552,1.2636,0.1373,1.0302
18.1911,1.2661,0.1377,1.0300
