time,x_m,y_m,z_m
21.6366,1.4881,0.0596,0.2062
21.6696,1.4731,0.0589,0.2171
21.7018,1.4582,0.0603,0.2289
21.7345,1.4437,0.0615,0.2391
21.7688,1.4285,0.0642,0.2516
21.8019,1.4140,0.0660,0.2649
21.8352,1.3997,0.0664,0.2776
21.8687,1.3856,0.0673,0.2896
21.9028,1.3724,0.0677,0.3024
21.9356,1.3597,0.0681,0.3145
21.9692,1.3469,0.0683,0.3274
22.0019,1.3343,0.0672,0.3409
22.0352,1.3218,0.0661,0.3536
22.0689,1.3087,0.0659,0.3669
22.1023,1.2963,0.0640,0.3819
22.1369,1.2844,0.0631,0.3959
22.1690,1.2727,0.0619,0.4102
22.2022,1.2612,0.0620,0.4247
22.2361,1.2502,0.0631,0.4371
22.2683,1.2384,0.0636,0.4500
22.3024,1.2269,0.0640,0.4646
22.3361,1.2168,0.0641,0.4804
22.3700,1.2067,0.0631,0.4974
22.4021,1.1966,0.0617,0.5152
22.4364,1.1865,0.0610,0.5337
22.4696,1.1765,0.0601,0.5528
22.5026,1.1664,0.0615,0.5724
22.5352,1.1570,0.0629,0.5900
22.5695,1.1490,0.0648,0.6051
22.6033,1.1392,0.0647,0.6275
22.6360,1.1298,0.0635,0.6508
22.6692,1.1203,0.0606,0.6756
22.7026,1.1113,0.0583,0.6998
22.7358,1.1019,0.0562,0.7234
22.7687,1.0942,0.0545,0.7454
22.8046,1.0866,0.0533,0.7680
22.8368,1.0785,0.0522,0.7921
22.8702,1.0699,0.0525,0.8144
22.9038,1.0612,0.0517,0.8381
22.9379,1.0530,0.0500,0.8619
22.9713,1.0443,0.0473,0.8858
23.0030,1.0372,0.0454,0.9088
23.0370,1.0315,0.0458,0.9319
23.0695,1.0263,0.0491,0.9480
23.1046,1.0198,0.0496,0.9679
23.1365,1.0123,0.0487,0.9899
23.1710,1.0048,0.0468,1.0121
23.2034,0.9983,0.0451,1.0342
23.2374,0.9912,0.0418,1.0564
23.2691,0.9848,0.0419,1.0768
23.3041,0.9786,0.0417,1.0975
23.3364,0.9729,0.0421,1.1182
23.3705,0.9676,0.0413,1.1389
23.4057,0.9634,0.0400,1.1589
23.4376,0.9602,0.0400,1.1783
23.4714,0.9556,0.0401,1.1992
23.5031,0.9510,0.0402,1.2200
23.5368,0.9466,0.0400,1.2421
23.5702,0.9412,0.0380,1.2660
23.6032,0.9369,0.0357,1.2897
23.6369,0.9349,0.0336,1.3086
23.6697,0.9308,0.0311,1.3274
23.7036,0.9247,0.0292,1.3440
23.7367,0.9169,0.0283,1.3581
23.7701,0.9079,0.0280,1.3701
23.8039,0.8979,0.0279,1.3810
23.8367,0.8878,0.0280,1.3902
23.8706,0.8782,0.0281,1.3959
23.9044,0.8683,0.0278,1.4000
