time,x_m,y_m,z_m
31.5599,0.0516,0.0073,-0.2805
31.6099,0.0513,0.0076,-0.2796
31.6381,0.0517,0.0076,-0.2789
31.6759,0.0520,0.0067,-0.2783
31.7096,0.0516,0.0063,-0.2811
31.7510,0.0513,0.0062,-0.2801
31.7994,0.0517,0.0064,-0.2793
31.8352,0.0514,0.0065,-0.2786
31.8664,0.0511,0.0057,-0.2814
31.9014,0.0509,0.0053,-0.2837
31.9356,0.0507,0.0047,-0.2857
31.9697,0.0511,0.0046,-0.2841
32.0064,0.0515,0.0050,-0.2827
32.0416,0.0512,0.0051,-0.2815
32.0811,0.0510,0.0060,-0.2804
32.1210,0.0508,0.0067,-0.2796
32.1672,0.0513,0.0066,-0.2788
32.2039,0.0511,0.0067,-0.2782
32.2414,0.0508,0.0061,-0.2810
32.2788,0.0512,0.0063,-0.2801
32.3171,0.0510,0.0056,-0.2826
32.3657,0.0508,0.0055,-0.2814
32.4024,0.0512,0.0058,-0.2804
32.4386,0.0510,0.0063,-0.2796
32.4740,0.0508,0.0056,-0.2788
32.5081,0.0507,0.0053,-0.2782
32.5455,0.0511,0.0059,-0.2777
32.5925,0.0509,0.0058,-0.2806
32.6327,0.0507,0.0066,-0.2797
32.6735,0.0506,0.0064,-0.2789
32.7100,0.0505,0.0068,-0.2783
32.7509,0.0504,0.0078,-0.2777
32.7953,0.0515,0.0080,-0.2773
32.8338,0.0518,0.0082,-0.2769
32.8622,0.0521,0.0081,-0.2766
32.8904,0.0517,0.0082,-0.2763
32.9275,0.0514,0.0084,-0.2760
32.9593,0.0512,0.0073,-0.2792
32.9898,0.0510,0.0073,-0.2785
33.0245,0.0508,0.0073,-0.2779
33.0600,0.0518,0.0076,-0.2775
33.1293,0.0515,0.0079,-0.2770
33.1710,0.0518,0.0081,-0.2767
33.2102,0.0521,0.0082,-0.2764
33.2505,0.0523,0.0078,-0.2762
33.2879,0.0520,0.0080,-0.2759
33.3312,0.0516,0.0079,-0.2791
33.3648,0.0513,0.0081,-0.2784
33.3989,0.0517,0.0080,-0.2779
33.4353,0.0513,0.0072,-0.2807
33.4698,0.0511,0.0063,-0.2832
33.5011,0.0509,0.0059,-0.2819
33.5392,0.0513,0.0067,-0.2808
