time,x_m,y_m,z_m
11.7089,-0.2032,0.1596,1.7673
11.7402,-0.2134,0.1613,1.7965
11.8429,-0.2133,0.1636,1.8398
12.6503,-0.1909,0.1688,1.9244
12.6852,-0.1773,0.1715,1.9792
12.7111,-0.1603,0.1734,2.0241
12.7441,-0.1347,0.1760,2.0663
12.7748,-0.1044,0.1781,2.0924
12.8121,-0.0717,0.1799,2.0994
12.8438,-0.0323,0.1529,2.0977
12.8775,0.0109,0.1300,2.0865
12.9138,0.0579,0.1105,2.0690
12.9424,0.1076,0.0939,2.0437
12.9740,0.1598,0.1095,2.0138
13.0083,0.2142,0.1247,1.9806
13.0420,0.2681,0.1314,1.9409
13.0781,0.3222,0.1371,1.8991
13.1092,0.3772,0.1400,1.8540
13.1476,0.4324,0.1433,1.8082
13.1764,0.4886,0.1453,1.7601
13.2225,0.5455,0.1479,1.7111
13.2484,0.6033,0.1482,1.6646
13.2807,0.6604,0.1508,1.6149
13.3100,0.7171,0.1534,1.5637
13.3542,0.7735,0.1530,1.5114
13.3862,0.8296,0.1548,1.4598
13.4199,0.8842,0.1547,1.4074
13.4505,0.9391,0.1556,1.3507
13.4894,0.9940,0.1542,1.2970
13.5216,1.0478,0.1524,1.2381
13.5499,1.1033,0.1525,1.1911
13.5797,1.1531,0.1527,1.1472
13.6119,1.1967,0.1530,1.1119
13.6439,1.2309,0.1529,1.0799
13.6799,1.2568,0.1531,1.0527
13.7153,1.2748,0.1522,1.0276
13.7504,1.2857,0.1502,0.9941
13.7872,1.2917,0.1486,0.9657
13.8169,1.2929,0.1457,0.9331
13.8502,1.2890,0.1414,0.8935
13.8796,1.2850,0.1378,0.8632
13.9160,1.2776,0.1348,0.8307
13.9468,1.2676,0.1304,0.7917
13.9928,1.2548,0.1246,0.7490
14.0250,1.2404,0.1200,0.7115
14.0639,1.2250,0.1175,0.6760
14.1013,1.2104,0.1166,0.6396
14.1370,1.1961,0.1169,0.6050
14.1671,1.1810,0.1155,0.5639
14.1951,1.1634,0.1127,0.5210
14.2225,1.1440,0.1110,0.4804
14.2584,1.1240,0.1073,0.4432
14.2862,1.1040,0.1031,0.4130
14.3202,1.0768,0.1029,0.3927
14.3505,1.0406,0.1245,0.4024
14.3821,0.9976,0.1329,0.4420
14.4160,0.9488,0.1256,0.4928
14.4486,0.8962,0.1197,0.5586
14.4796,0.8409,0.1195,0.6381
14.5143,0.7828,0.1182,0.7199
14.5473,0.7236,0.1216,0.8104
14.5868,0.6633,0.1358,0.9085
14.6171,0.6010,0.1457,1.0075
14.6468,0.5376,0.1238,1.1153
14.6817,0.4745,0.1284,1.2209
14.7158,0.4119,0.1351,1.3284
14.7462,0.3499,0.1410,1.4378
14.7795,0.2890,0.1466,1.5496
14.8117,0.2294,0.1521,1.6488
14.8484,0.1788,0.1575,1.7438
14.8777,0.1373,0.1625,1.8318
14.9114,0.1159,0.1670,1.9306
15.2431,0.0998,0.1712,2.0241
15.2795,0.0839,0.1759,2.0996
15.5420,0.0552,0.1773,2.1256
15.5766,0.0295,0.1796,2.1445
15.6135,0.0095,0.1797,2.1468
15.6411,-0.0026,0.1800,2.1480
15.6746,-0.0072,0.1802,2.1377
15.7100,-0.0055,0.1792,2.1173
15.7408,0.0041,0.1781,2.0937
15.7741,0.0160,0.1761,2.0596
15.8094,0.0337,0.1746,2.0236
15.8408,0.0548,0.1484,1.9834
15.8778,0.0779,0.1262,1.9381
15.9093,0.1042,0.1488,1.8919
15.9401,0.1329,0.1632,1.8434
15.9783,0.1625,0.1713,1.7933
16.0081,0.1935,0.1754,1.7400
16.0441,0.2255,0.1697,1.6870
16.0736,0.2584,0.1650,1.6325
16.1065,0.2924,0.1608,1.5794
16.1406,0.3266,0.1563,1.5257
16.1758,0.3614,0.1542,1.4703
16.2105,0.3956,0.1484,1.4149
16.2444,0.4291,0.1392,1.3581
16.2740,0.4631,0.1295,1.3026
16.3113,0.4969,0.1187,1.2471
