time,x_m,y_m,z_m
35.6828,1.4822,0.0082,1.2377
35.7396,1.5107,0.0071,1.2784
35.7895,1.5280,0.0065,1.3154
35.8286,1.5334,0.0075,1.3415
35.8801,1.5293,0.0073,1.3671
35.9232,1.5127,0.0069,1.3956
35.9733,1.4932,0.0059,1.4210
36.0314,1.4709,0.0071,1.4448
36.0693,1.4433,0.0080,1.4555
36.1587,1.4143,0.0072,1.4658
36.2005,1.3478,0.0090,1.4113
36.2489,1.2747,0.0087,1.3546
36.2904,1.1832,0.0080,1.2599
36.3704,1.0786,0.0335,1.1358
36.4126,0.9756,0.0295,1.0190
36.4582,0.8642,0.0274,0.8733
36.5098,0.7590,0.0258,0.7353
36.5517,0.6580,0.0265,0.5935
36.6016,0.5658,0.0237,0.4765
36.6443,0.4983,0.0216,0.3797
36.6900,0.4624,0.0217,0.3121
36.7416,0.4415,0.0206,0.2602
36.7941,0.4339,0.0203,0.2215
36.8397,0.4450,0.0184,0.2022
36.8927,0.4621,0.0191,0.1882
36.9352,0.4848,0.0234,0.1618
36.9778,0.5073,0.0286,0.1363
37.0320,0.5563,0.0259,0.1570
37.1839,0.6261,0.0292,0.1296
37.2449,0.7133,0.0415,0.0869
37.2831,0.8066,0.0391,0.0400
37.3399,0.8917,0.0393,-0.0001
37.3830,0.9686,0.0364,-0.0377
37.4228,1.0686,0.0318,-0.0780
37.4831,1.1519,0.0322,-0.1259
37.5154,1.1899,0.0336,-0.1686
37.5549,1.2178,0.0301,-0.1840
37.6354,1.2253,0.0272,-0.1898
37.6749,1.2253,0.0238,-0.1879
37.7400,1.2132,0.0203,-0.1955
37.7798,1.1966,0.0184,-0.1951
37.8232,1.1713,0.0170,-0.1911
37.8759,1.1432,0.0154,-0.1938
37.9281,1.1138,0.0136,-0.1895
37.9885,1.0774,0.0128,-0.1884
38.0427,1.0328,0.0111,-0.1774
38.0962,0.9892,0.0102,-0.1678
38.1279,0.9415,0.0089,-0.1561
38.1744,0.8943,0.0076,-0.1459
38.2239,0.8478,0.0065,-0.1400
38.2744,0.7970,0.0063,-0.1283
38.3200,0.7485,0.0061,-0.1212
38.3682,0.7207,0.0072,-0.1009
38.4141,0.7073,0.0079,-0.0671
38.4725,0.7089,0.0099,-0.0308
38.5096,0.7167,0.0119,0.0077
38.5717,0.7344,0.0130,0.0624
38.6153,0.7543,0.0131,0.1135
38.6704,0.7816,0.0121,0.1747
38.7216,0.8098,0.0110,0.2352
38.7666,0.8419,0.0095,0.3008
38.8090,0.8748,0.0085,0.3623
38.8571,0.9070,0.0086,0.4240
38.8998,0.9438,0.0080,0.4836
38.9708,0.9837,0.0110,0.5499
39.0129,1.0221,0.0109,0.6112
39.0644,1.0602,0.0101,0.6680
39.1021,1.1029,0.0098,0.7333
39.1399,1.1448,0.0136,0.8088
39.1955,1.1861,0.0127,0.8796
39.2361,1.2310,0.0115,0.9560
39.2796,1.2753,0.0138,1.0338
39.3246,1.3217,0.0125,1.1032
39.3623,1.3659,0.0107,1.1739
39.4133,1.4144,0.0116,1.2592
39.4465,1.4624,0.0099,1.3343
39.4769,1.5170,0.0109,1.4107
39.5438,1.5663,0.0121,1.4765
39.5995,1.5991,0.0154,1.5275
39.6492,1.6149,0.0186,1.5579
39.7047,1.6048,0.0175,1.5840
39.7550,1.5889,0.0167,1.6008
39.8136,1.5581,0.0185,1.6076
39.8587,1.5234,0.0191,1.6126
39.9098,1.4792,0.0179,1.6180
39.9657,1.4317,0.0160,1.6218
40.0128,1.3843,0.0144,1.6170
40.0791,1.3276,0.0143,1.5926
40.1224,1.2424,0.0165,1.5043
40.1894,1.1582,0.0171,1.4075
40.2385,1.0653,0.0152,1.2894
40.2862,0.9755,0.0130,1.1701
40.3269,0.8790,0.0115,1.0232
40.3694,0.7880,0.0106,0.8794
40.4112,0.7014,0.0106,0.7372
40.4569,0.6203,0.0102,0.6010
40.5005,0.5399,0.0105,0.4626
40.5383,0.4844,0.0105,0.3545
40.5823,0.4465,0.0122,0.2588
40.6427,0.4271,0.0125,0.1996
40.7005,0.4317,0.0132,0.1607
40.7485,0.4539,0.0135,0.1357
40.7942,0.4885,0.0148,0.1225
40.8442,0.5258,0.0144,0.1193
40.8969,0.5632,0.0184,0.1080
41.1172,0.6581,0.0213,0.0748
41.1642,0.7490,0.0202,0.0582
41.2176,0.8426,0.0214,0.0343
41.2726,0.9379,0.0199,0.0008
41.3176,1.0247,0.0170,-0.0279
41.3713,1.1066,0.0160,-0.0625
41.4114,1.1841,0.0156,-0.0923
41.4674,1.2390,0.0154,-0.1306
41.5059,1.2544,0.0171,-0.1685
41.5614,1.2540,0.0176,-0.2002
41.6057,1.2281,0.0152,-0.2154
41.6457,1.1953,0.0131,-0.2246
41.7046,1.1567,0.0121,-0.2285
41.7551,1.1039,0.0103,-0.2409
41.8064,1.0496,0.0105,-0.2476
41.8511,0.9856,0.0094,-0.2558
41.9134,0.9129,0.0082,-0.2619
41.9665,0.8426,0.0070,-0.2633
42.0065,0.7644,0.0077,-0.2670
42.0487,0.6893,0.0086,-0.2731
42.1057,0.6068,0.0098,-0.2842
42.1534,0.5296,0.0100,-0.2933
42.1921,0.4525,0.0089,-0.2869
42.2357,0.3906,0.0085,-0.2718
42.2905,0.3431,0.0101,-0.2625
42.3305,0.3185,0.0090,-0.2457
42.3785,0.3049,0.0090,-0.2285
42.4342,0.3020,0.0100,-0.2082
42.4718,0.3173,0.0110,-0.1826
42.5121,0.3367,0.0105,-0.1582
42.5653,0.3614,0.0099,-0.1319
42.6073,0.4008,0.0107,-0.0934
42.6591,0.4434,0.0126,-0.0583
42.7083,0.4950,0.0145,0.0041
42.7578,0.5479,0.0124,0.0664
42.8032,0.6111,0.0111,0.1323
42.8517,0.6714,0.0115,0.1989
42.9112,0.7387,0.0102,0.2735
42.9633,0.8041,0.0089,0.3444
42.9982,0.8754,0.0078,0.4208
43.1119,0.9590,0.0345,0.5152
43.1539,1.0392,0.0293,0.5967
43.2070,1.1251,0.0250,0.6849
43.2450,1.2073,0.0218,0.7694
43.3000,1.2852,0.0190,0.8504
43.3442,1.3709,0.0163,0.9325
43.4011,1.4421,0.0142,1.0083
43.4444,1.4862,0.0127,1.0855
43.5069,1.5137,0.0120,1.1598
43.5719,1.5251,0.0141,1.2353
43.6183,1.5236,0.0127,1.3135
43.6768,1.5124,0.0125,1.3887
43.7336,1.4971,0.0129,1.4586
43.8078,1.4810,0.0116,1.5097
43.8459,1.4634,0.0111,1.5388
43.8967,1.4457,0.0098,1.5589
43.9476,1.4268,0.0119,1.5535
43.9880,1.4077,0.0148,1.5401
44.0401,1.3858,0.0139,1.5332
44.0931,1.3650,0.0140,1.5171
44.1552,1.3451,0.0139,1.4975
44.2403,1.3167,0.0158,1.4564
44.3137,1.2657,0.0160,1.3760
44.3857,1.1746,0.0158,1.2358
44.4405,1.0711,0.0145,1.0781
44.4888,0.9693,0.0133,0.9196
44.5550,0.8584,0.0140,0.7492
44.6108,0.7575,0.0121,0.5912
44.6762,0.6778,0.0114,0.4498
44.7397,0.6278,0.0142,0.3490
44.7855,0.6045,0.0144,0.2875
44.8355,0.5990,0.0144,0.2494
44.8887,0.6010,0.0164,0.2196
44.9256,0.6163,0.0170,0.2076
44.9621,0.6354,0.0203,0.1916
45.0128,0.6559,0.0297,0.1394
45.1628,0.7215,0.0343,0.0928
45.2044,0.7872,0.0333,0.0742
45.2436,0.8571,0.0328,0.0456
45.2795,0.9286,0.0281,0.0389
45.3204,1.0031,0.0264,0.0114
45.3765,1.0794,0.0238,-0.0222
45.4213,1.1467,0.0205,-0.0508
45.5340,1.1951,0.0177,-0.0747
45.5979,1.2279,0.0173,-0.1112
45.6478,1.2325,0.0158,-0.1311
45.7070,1.2260,0.0136,-0.1508
45.7541,1.2027,0.0126,-0.1634
45.7923,1.1675,0.0117,-0.1702
45.8419,1.1288,0.0100,-0.1723
45.8952,1.0890,0.0112,-0.1769
45.9331,1.0396,0.0101,-0.1770
45.9882,0.9903,0.0089,-0.1735
46.0385,0.9318,0.0078,-0.1698
46.0797,0.8734,0.0079,-0.1694
46.1314,0.8163,0.0089,-0.1687
46.1900,0.7532,0.0076,-0.1706
46.2493,0.6836,0.0072,-0.1715
46.2892,0.6161,0.0106,-0.1784
46.3405,0.5478,0.0135,-0.1772
46.3833,0.5012,0.0145,-0.1612
46.4338,0.4831,0.0160,-0.1308
46.4788,0.4785,0.0170,-0.0942
46.5336,0.4841,0.0157,-0.0526
46.5775,0.5048,0.0136,0.0027
46.6306,0.5300,0.0142,0.0518
46.6770,0.5645,0.0141,0.1120
46.7352,0.6003,0.0132,0.1763
46.7899,0.6439,0.0135,0.2391
46.8294,0.6925,0.0132,0.3083
46.8769,0.7391,0.0136,0.3785
46.9404,0.7861,0.0133,0.4417
46.9839,0.8380,0.0118,0.5163
47.0442,0.8880,0.0117,0.5878
47.1056,0.9442,0.0104,0.6624
47.1573,1.0041,0.0093,0.7445
47.2012,1.0695,0.0085,0.8301
47.2453,1.1331,0.0080,0.9065
47.3034,1.1922,0.0077,0.9848
47.3489,1.2577,0.0071,1.0614
47.4005,1.3193,0.0068,1.1351
47.4400,1.3850,0.0070,1.2109
47.4845,1.4476,0.0095,1.2732
47.5377,1.4955,0.0091,1.3351
47.5803,1.5315,0.0111,1.3749
47.6221,1.5591,0.0138,1.4025
47.6522,1.5769,0.0147,1.4261
47.7062,1.5889,0.0149,1.4462
47.7616,1.5960,0.0136,1.4676
47.8041,1.5970,0.0120,1.4889
47.8421,1.5965,0.0113,1.5049
47.8822,1.5931,0.0098,1.5217
47.9387,1.5886,0.0086,1.5360
48.0009,1.5817,0.0081,1.5441
48.0441,1.5721,0.0085,1.5468
48.1068,1.5536,0.0074,1.5473
48.1488,1.4950,0.0077,1.4858
48.2015,1.4246,0.0082,1.4059
48.2427,1.3250,0.0091,1.2890
48.2784,1.2247,0.0079,1.1732
48.3326,1.1237,0.0075,1.0570
48.3706,1.0042,0.0084,0.9135
48.4124,0.8885,0.0101,0.7690
48.4768,0.7770,0.0090,0.6313
48.5321,0.6834,0.0103,0.5143
48.5816,0.6296,0.0112,0.4290
48.6276,0.5964,0.0100,0.3649
48.6773,0.5908,0.0101,0.3265
48.7400,0.5960,0.0116,0.2990
48.7905,0.6197,0.0115,0.2854
48.8440,0.6574,0.0100,0.2835
48.8821,0.6957,0.0117,0.2842
48.9280,0.7334,0.0149,0.2795
48.9811,0.7874,0.0248,0.2392
49.0335,0.8332,0.0263,0.2326
49.0813,0.8938,0.0288,0.2041
49.1389,0.9541,0.0285,0.1649
49.1759,1.0195,0.0281,0.1060
49.2184,1.0768,0.0260,0.0558
49.2739,1.1570,0.0265,-0.0121
49.3104,1.2296,0.0297,-0.0845
49.3640,1.2907,0.0320,-0.1351
49.4089,1.3149,0.0324,-0.1697
49.4448,1.3353,0.0318,-0.2062
49.4957,1.3489,0.0296,-0.2370
49.5455,1.3498,0.0268,-0.2556
49.5959,1.3453,0.0235,-0.2677
49.6355,1.3302,0.0201,-0.2673
49.6745,1.3136,0.0177,-0.2701
49.7280,1.2964,0.0162,-0.2792
49.7729,1.2700,0.0148,-0.2898
49.8163,1.2408,0.0127,-0.2950
49.8679,1.2135,0.0125,-0.2993
49.9149,1.1872,0.0111,-0.2994
49.9607,1.1645,0.0105,-0.2927
50.0132,1.1454,0.0093,-0.2905
50.0558,1.1297,0.0083,-0.2885
50.1121,1.1160,0.0073,-0.2903
50.1689,1.1044,0.0071,-0.2951
50.2129,1.1003,0.0068,-0.2928
50.2783,1.0959,0.0058,-0.2874
50.3373,1.0936,0.0057,-0.2862
50.3719,1.0948,0.0066,-0.2690
50.4132,1.0965,0.0058,-0.2577
50.4592,1.0986,0.0064,-0.2481
50.5116,1.1011,0.0060,-0.2336
50.5582,1.1060,0.0065,-0.2277
50.6016,1.1112,0.0075,-0.2133
50.6456,1.1156,0.0076,-0.2010
50.7039,1.1203,0.0076,-0.1876
50.7477,1.1255,0.0067,-0.1701
50.7912,1.1311,0.0064,-0.1552
50.8419,1.1370,0.0058,-0.1367
50.8775,1.1429,0.0052,-0.1180
50.9172,1.1490,0.0046,-0.1022
50.9727,1.1551,0.0045,-0.0859
51.0166,1.1624,0.0039,-0.0721
51.0653,1.1690,0.0037,-0.0575
51.1233,1.1771,0.0041,-0.0481
51.1704,1.1736,0.0057,-0.0227
51.2197,1.1666,0.0066,0.0044
51.2791,1.1546,0.0083,0.0304
51.3376,1.1421,0.0071,0.0630
51.3841,1.1276,0.0067,0.0960
51.4399,1.1131,0.0069,0.1266
51.5059,1.0970,0.0075,0.1577
51.5695,1.0796,0.0068,0.1867
51.6447,1.0601,0.0068,0.2210
51.7242,1.0399,0.0069,0.2549
51.7960,1.0168,0.0066,0.2952
51.8653,0.9933,0.0084,0.3206
51.9208,0.9695,0.0074,0.3535
51.9951,0.9452,0.0070,0.3901
52.0622,0.9197,0.0086,0.4171
52.1357,0.8949,0.0097,0.4465
52.2038,0.8708,0.0129,0.4632
52.2735,0.8463,0.0136,0.4941
52.3379,0.8205,0.0126,0.5304
52.3990,0.7933,0.0121,0.5689
52.4537,0.7639,0.0115,0.6111
52.5279,0.7330,0.0101,0.6379
52.5803,0.7026,0.0094,0.6590
52.6469,0.6748,0.0088,0.6751
52.6956,0.6470,0.0076,0.6831
52.7418,0.6227,0.0090,0.6801
52.7847,0.6019,0.0103,0.6755
52.8349,0.5839,0.0118,0.6736
52.8764,0.5675,0.0129,0.6660
52.9329,0.5542,0.0133,0.6656
52.9743,0.5405,0.0156,0.6592
53.0311,0.5285,0.0163,0.6558
53.0850,0.5174,0.0187,0.6488
53.1400,0.5099,0.0176,0.6510
53.2034,0.5055,0.0155,0.6627
53.2788,0.5004,0.0145,0.6688
53.3486,0.4966,0.0130,0.6817
53.4198,0.4933,0.0120,0.6927
53.4928,0.4898,0.0110,0.7001
53.5608,0.4878,0.0097,0.7102
53.6091,0.4865,0.0087,0.7188
53.6518,0.4849,0.0088,0.7223
53.7186,0.4834,0.0088,0.7272
53.7642,0.4825,0.0082,0.7313
53.8237,0.4785,0.0091,0.7291
53.8866,0.4777,0.0092,0.7311
53.9449,0.4759,0.0095,0.7347
53.9912,0.4740,0.0092,0.7378
54.0480,0.4730,0.0089,0.7423
54.0950,0.4743,0.0085,0.7460
54.1366,0.4742,0.0092,0.7454
54.1848,0.4729,0.0089,0.7469
54.2477,0.4743,0.0082,0.7500
54.3049,0.4757,0.0073,0.7544
54.3591,0.4766,0.0071,0.7564
54.4006,0.4770,0.0067,0.7580
54.4421,0.4775,0.0068,0.7575
54.4907,0.4780,0.0067,0.7571
54.5327,0.4782,0.0064,0.7586
54.5768,0.4783,0.0058,0.7599
54.6279,0.4775,0.0061,0.7573
54.6759,0.4782,0.0054,0.7625
54.7249,0.4761,0.0070,0.7556
54.7725,0.4755,0.0075,0.7517
54.8200,0.4760,0.0065,0.7540
54.8767,0.4756,0.0075,0.7523
54.9272,0.4739,0.0077,0.7508
54.9761,0.4738,0.0074,0.7495
55.0359,0.4746,0.0072,0.7522
55.0733,0.4742,0.0077,0.7487
55.1102,0.4742,0.0077,0.7497
55.1760,0.4750,0.0070,0.7523
55.2207,0.4756,0.0066,0.7546
55.2679,0.4759,0.0071,0.7546
55.3132,0.4742,0.0087,0.7489
55.3605,0.4727,0.0107,0.7401
55.4047,0.4702,0.0128,0.7307
55.4442,0.4716,0.0114,0.7362
55.4835,0.4725,0.0108,0.7390
55.5442,0.4715,0.0101,0.7414
55.5850,0.4729,0.0099,0.7434
55.6278,0.4725,0.0087,0.7432
55.6768,0.4728,0.0085,0.7450
55.7311,0.4740,0.0076,0.7464
55.7747,0.4747,0.0071,0.7496
55.8137,0.4754,0.0066,0.7522
55.8646,0.4751,0.0070,0.7507
55.9208,0.4757,0.0062,0.7532
55.9688,0.4760,0.0063,0.7535
56.0211,0.4764,0.0054,0.7555
56.0550,0.4768,0.0059,0.7573
56.1114,0.4772,0.0061,0.7588
56.1621,0.4741,0.0089,0.7466
56.2087,0.4751,0.0080,0.7516
56.2558,0.4759,0.0072,0.7521
56.3180,0.4757,0.0063,0.7525
56.3572,0.4760,0.0055,0.7528
56.4059,0.4762,0.0060,0.7531
56.4457,0.4767,0.0054,0.7553
56.4934,0.4775,0.0047,0.7571
56.5386,0.4779,0.0051,0.7567
56.5903,0.4759,0.0076,0.7467
56.6374,0.4764,0.0072,0.7498
56.6750,0.4750,0.0087,0.7448
56.7227,0.4747,0.0084,0.7444
56.7710,0.4747,0.0081,0.7460
56.8164,0.4754,0.0071,0.7492
56.8651,0.4762,0.0067,0.7538
56.9167,0.4768,0.0065,0.7539
56.9644,0.4743,0.0080,0.7464
57.0306,0.4754,0.0068,0.7495
57.0688,0.4731,0.0083,0.7427
57.1096,0.4742,0.0075,0.7482
57.1637,0.4740,0.0076,0.7473
57.2014,0.4737,0.0077,0.7446
57.2432,0.4745,0.0072,0.7480
57.2931,0.4739,0.0080,0.7433
57.3360,0.4746,0.0071,0.7469
57.3773,0.4753,0.0069,0.7500
57.4263,0.4748,0.0072,0.7469
57.4865,0.4756,0.0068,0.7518
57.5404,0.4762,0.0059,0.7542
57.5848,0.4768,0.0060,0.7542
57.6409,0.4772,0.0056,0.7562
57.6969,0.4777,0.0057,0.7560
57.7444,0.4781,0.0051,0.7596
57.8062,0.4787,0.0046,0.7607
57.8705,0.4788,0.0043,0.7617
57.9364,0.4770,0.0059,0.7549
57.9868,0.4760,0.0071,0.7492
58.0571,0.4763,0.0064,0.7500
58.1127,0.4771,0.0057,0.7526
58.1776,0.4768,0.0056,0.7529
58.2346,0.4771,0.0059,0.7551
58.2733,0.4776,0.0057,0.7550
58.3221,0.4781,0.0050,0.7588
58.3746,0.4782,0.0048,0.7601
58.4169,0.4784,0.0043,0.7612
58.4717,0.4785,0.0041,0.7621
58.5198,0.4788,0.0036,0.7648
58.5565,0.4791,0.0036,0.7632
